ASSET ID,FEATURE TYPE,DIVISION NAME,LOCATION NAME,Location 1
SEAT3673,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.185107, 149.134935)"
SEAT3674,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.186593, 149.134776)"
SEAT3675,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.186576, 149.134702)"
SEAT3676,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.186499, 149.134654)"
SEAT3678,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.186499, 149.134766)"
SEAT3679,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.186440, 149.134702)"
SEAT3680,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.186323, 149.134698)"
SEAT3651,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.184989, 149.134966)"
SEAT3652,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.184956, 149.134976)"
SEAT3653,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.184780, 149.135019)"
SEAT3654,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.184749, 149.135026)"
SEAT3655,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.184673, 149.135044)"
SEAT3656,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.184641, 149.135054)"
SEAT3657,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.184670, 149.135240)"
SEAT3658,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.184704, 149.135233)"
SEAT3659,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.184778, 149.135214)"
SEAT3660,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.184809, 149.135206)"
SEAT3661,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.184986, 149.135162)"
SEAT3662,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.185020, 149.135154)"
SEAT3587,SEAT,GUNGAHLIN,MARY GILLISPIE AVENUE PEDESTRIAN PARKLAND,"(-35.187359, 149.151269)"
SEAT3588,SEAT,GUNGAHLIN,MARY GILLISPIE AVENUE PEDESTRIAN PARKLAND,"(-35.187371, 149.151290)"
SEAT3589,SEAT,GUNGAHLIN,ANSETT STREET NEIGHBOURHOOD PARK,"(-35.184689, 149.152534)"
SEAT3122,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.180217, 149.129533)"
SEAT3123,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.180095, 149.129637)"
SEAT3124,SEAT,GUNGAHLIN,ADLARD PLACE PEDESTRIAN PARKLAND,"(-35.183134, 149.145554)"
SEAT3125,SEAT,GUNGAHLIN,ADLARD PALCE PEDESTRIAN PARKLAND,"(-35.183174, 149.145630)"
SEAT3289,SEAT,GUNGAHLIN,GUNGAHLIN PLACE PEDESTRIAN PLAZA,"(-35.183916, 149.135362)"
SEAT3286,SEAT,GUNGAHLIN,GUNGAHLIN PALCE PEDESTRIAN PLAZA,"(-35.184307, 149.135273)"
SEAT3287,SEAT,GUNGAHLIN,GUNGAHLIN PLACE PEDESTRIAN PLAZA,"(-35.184278, 149.135188)"
SEAT3288,SEAT,GUNGAHLIN,GUNGAHLIN PLACE PEDESTRIAN PLAZA,"(-35.184197, 149.135209)"
SEAT3639,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.186260, 149.134581)"
SEAT3640,SEAT,GUNGAHLIN,GUNGAHLIN CENTERAL LINEAR PARK,"(-35.186224, 149.134587)"
SEAT3641,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.186172, 149.134601)"
SEAT3642,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.186137, 149.134608)"
SEAT3643,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.186084, 149.134624)"
SEAT3644,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.186049, 149.134632)"
SEAT3645,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.186314, 149.134893)"
SEAT3646,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.186278, 149.134904)"
SEAT3647,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.186225, 149.134915)"
SEAT3648,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.186190, 149.134924)"
SEAT3649,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.186137, 149.134937)"
SEAT3650,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.186101, 149.134946)"
SEAT3663,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.185018, 149.135008)"
SEAT3664,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.184998, 149.135013)"
SEAT3665,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.184912, 149.135035)"
SEAT3666,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.184891, 149.135040)"
TABL887,TABLE,GUNGAHLIN,GUNGAHLIN PLACE,"(-35.185150, 149.134962)"
TABL889,TABLE,GUNGAHLIN,GUNGAHLIN PLACE CENTRAL LINEAR PARK,"(-35.186257, 149.134798)"
TABL605,TABLE,GUNGAHLIN,YERRABI PONDS DISTRICT PARK,"(-35.179095, 149.130265)"
TABL606,TABLE,GUNGAHLIN,YERRABI PONDS DISTRICT PARK,"(-35.178764, 149.130624)"
SEAT3787,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.177097, 149.130661)"
SEAT3788,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.177028, 149.131203)"
SEAT3789,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.177127, 149.129987)"
SEAT3790,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.177205, 149.130775)"
SEAT3791,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.177286, 149.130783)"
SEAT3792,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.177343, 149.130758)"
SEAT3793,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.177395, 149.130710)"
SEAT3794,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.177428, 149.130648)"
SEAT3795,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.177438, 149.130569)"
SEAT3796,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.177482, 149.130422)"
SEAT3797,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.177537, 149.130382)"
SEAT3798,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.177591, 149.130365)"
SEAT3799,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.177653, 149.130374)"
SEAT3800,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.177711, 149.130410)"
SEAT3801,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.177781, 149.130561)"
SEAT2995,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.176110, 149.134925)"
SEAT2996,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.176034, 149.134918)"
SEAT2997,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.176064, 149.134999)"
SEAT3000,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.175850, 149.134863)"
SEAT3001,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.175744, 149.135009)"
TABL414,TABLE,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.176058, 149.134945)"
TABL415,TABLE,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.176112, 149.135029)"
TABL416,TABLE,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.176094, 149.134982)"
TABL480,TABLE,GUNGAHLIN,YERRABI POND PARK,"(-35.179478, 149.130552)"
TABL481,TABLE,GUNGAHLIN,YERRABI POND PARK,"(-35.179401, 149.130503)"
TABL482,TABLE,GUNGAHLIN,YERRABI POND PARK,"(-35.179368, 149.130580)"
TABL483,TABLE,GUNGAHLIN,YERRABI POND PARK,"(-35.179375, 149.130573)"
TABL484,TABLE,GUNGAHLIN,YERRABI POND PARK,"(-35.179365, 149.130571)"
TABL485,TABLE,GUNGAHLIN,YERRABI POND PARK,"(-35.179370, 149.130565)"
TABL486,TABLE,GUNGAHLIN,YERRABI POND PARK,"(-35.179281, 149.130852)"
TABL487,TABLE,GUNGAHLIN,YERRABI POND PARK,"(-35.179268, 149.130846)"
TABL488,TABLE,GUNGAHLIN,YERRABI POND PARK,"(-35.179274, 149.130835)"
TABL489,TABLE,GUNGAHLIN,YERRABI POND PARK,"(-35.179283, 149.130837)"
TABL490,TABLE,GUNGAHLIN,YERRABI POND PARK,"(-35.179267, 149.130960)"
TABL491,TABLE,GUNGAHLIN,YERRABI POND PARK,"(-35.179178, 149.130962)"
SEAT54,SEAT,GUNGAHLIN,GUNGAHLIN TOWN CENTRE,"(-35.185240, 149.133519)"
SEAT2992,SEAT,GUNGAHLIN,TEA GARDENS NEIGHBOURHOOD PARK,"(-35.179370, 149.140536)"
SEAT55,SEAT,GUNGAHLIN,GUNGAHLIN TOWN CENTRE,"(-35.185174, 149.133453)"
SEAT42,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.178965, 149.131029)"
SEAT43,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.178951, 149.131066)"
SEAT44,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.178927, 149.131099)"
SEAT52,SEAT,GUNGAHLIN,GUNGAHLIN TOWN CENTRE,"(-35.185327, 149.133985)"
SEAT53,SEAT,GUNGAHLIN,GUNGAHLIN TOWN CENTRE,"(-35.185282, 149.133709)"
SEAT3946,SEAT,GUNGAHLIN,GUNGAHLIN PLACE LIEAR PARK,"(-35.185099, 149.134960)"
SEAT3947,SEAT,GUNGAHLIN,GUNGAHLIN PLACE CENTRAL LINEAR PARK,"(-35.186202, 149.134801)"
SEAT3802,SEAT,GUNGAHLIN,IAN POTTER CRESENT PARKLAND,"(-35.180939, 149.141934)"
SEAT3803,SEAT,GUNGAHLIN,IAN POTTER CRESENT PARKLAND,"(-35.180699, 149.142927)"
SEAT2877,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.176034, 149.134433)"
SEAT2878,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.176068, 149.134242)"
SEAT2879,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.176085, 149.134045)"
SEAT2880,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.176080, 149.133848)"
SEAT2882,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.176128, 149.133433)"
SEAT2883,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.176105, 149.133436)"
SEAT2884,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.176096, 149.133466)"
SEAT3621,SEAT,GUNGAHLIN,ANSETT STREET NEIGHBOURHOOD PARK,"(-35.184661, 149.152355)"
SEAT3667,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.184807, 149.135059)"
SEAT3668,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.184788, 149.135066)"
SEAT3669,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.184630, 149.135185)"
SEAT3670,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.185300, 149.134888)"
SEAT3671,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.185233, 149.134904)"
SEAT3813,SEAT,HACKETT,TYRON STREET NEIGHBOURHOOD PARK,"(-35.249395, 149.165423)"
SEAT1360,SEAT,HACKETT,MADIGAN STREET - NEIGHBOURHOOD PARK,"(-35.251701, 149.161615)"
SEAT3815,SEAT,HACKETT,BRENNAN STREET NEIGHBOURHOOD PARK,"(-35.253449, 149.165807)"
SEAT3816,SEAT,HACKETT,BRENNAN STREET NEIGHBOURHOOD PARK,"(-35.253535, 149.165991)"
SEAT1365,SEAT,HACKETT,BRENNAN STREET - NEIGHBOURHOOD PARK,"(-35.253789, 149.166226)"
SEAT1366,SEAT,HACKETT,HARRIS STREET - NEIGHBOURHOOD PARK,"(-35.244704, 149.164193)"
SEAT1367,SEAT,HACKETT,HARRIS STREET - NEIGHBOURHOOD PARK,"(-35.244863, 149.163973)"
SEAT1368,SEAT,HACKETT,HARRIS STREET - NEIGHBOURHOOD PARK,"(-35.244957, 149.163862)"
SEAT1372,SEAT,HACKETT,TRYON STREET - NEIGHBOURHOOD PARK,"(-35.249683, 149.165068)"
SEAT1374,SEAT,HACKETT,GILRUTH STREET - ROAD VERGE,"(-35.246949, 149.158488)"
SEAT1375,SEAT,HACKETT,GILRUTH STREET - NEIGHBOURHOOD PARK,"(-35.246680, 149.158609)"
SEAT1376,SEAT,HACKETT,STANLEY STREET - NEIGHBOURHOOD PARK,"(-35.248700, 149.159441)"
SEAT1377,SEAT,HACKETT,STANLEY STREET - NEIGHBOURHOOD PARK,"(-35.248715, 149.159848)"
SEAT3238,SEAT,HACKETT,HACKET SHOPS,"(-35.248386, 149.162876)"
SEAT3239,SEAT,HACKETT,HACKETT SHOPS,"(-35.248281, 149.162836)"
SEAT3240,SEAT,HACKETT,HACKETT SHOPS,"(-35.248228, 149.162818)"
SEAT1350,SEAT,HACKETT,MADIGAN STREET - PEDESTRIAN PARKLAND,"(-35.248063, 149.162984)"
SEAT1351,SEAT,HACKETT,MADIGAN STREET - PEDESTRIAN PARKLAND,"(-35.248111, 149.162900)"
SEAT1352,SEAT,HACKETT,MADIGAN STREET - PEDESTRIAN PARKLAND,"(-35.248091, 149.162892)"
SEAT1353,SEAT,HACKETT,MADIGAN STREET - PEDESTRIAN PARKLAND,"(-35.248053, 149.162901)"
SEAT1354,SEAT,HACKETT,HOLTZE CLOSE - NEIGHBOURHOOD PARK,"(-35.251954, 149.159938)"
SEAT1355,SEAT,HACKETT,HOLTZE CLOSE - NEIGHBOURHOOD PARK,"(-35.251918, 149.159943)"
SEAT1356,SEAT,HACKETT,HOLTZE CLOSE - NEIGHBOURHOOD PARK,"(-35.251873, 149.159956)"
SEAT1357,SEAT,HACKETT,HOLTZE CLOSE - PEDESTRIAN PARKLAND,"(-35.251979, 149.161111)"
SEAT1358,SEAT,HACKETT,MADIGAN STREET - NEIGHBOURHOOD PARK,"(-35.251916, 149.161218)"
SEAT1359,SEAT,HACKETT,MADIGAN STREET - NEIGHBOURHOOD PARK,"(-35.251846, 149.161324)"
SEAT3814,SEAT,HACKETT,BRENNAN STREET NEIGHBOURHOOD PARK,"(-35.253042, 149.165981)"
SEAT64,SEAT,HALL,HALL VILLAGE RESERVE,"(-35.168232, 149.068114)"
SEAT65,SEAT,HALL,HALL VILLAGE RESERVE,"(-35.169054, 149.068837)"
TABL40,TABLE,HALL,HALL PARK,"(-35.172097, 149.069739)"
TABL41,TABLE,HALL,HALL PARK,"(-35.171493, 149.069989)"
SEAT2318,SEAT,HALL,HALL VILLAGE RESERVE,"(-35.169085, 149.068841)"
TABL42,TABLE,HALL,HALL SHOWGROUND,"(-35.169607, 149.074277)"
TABL43,TABLE,HALL,HALL SHOWGROUND,"(-35.171240, 149.070870)"
SEAT2317,SEAT,HALL,HALL VILLAGE RESERVE,"(-35.168266, 149.068129)"
TABL44,TABLE,HALL,VICTORIA STREET ROAD VERGE,"(-35.161411, 149.063108)"
TABL579,TABLE,HARRISON,TANAMI STREET NEIGHBOURHOOD PARK,"(-35.198483, 149.157810)"
SEAT3688,SEAT,HARRISON,TANAMI STREET NEIGHBOURHOOD PARK,"(-35.198138, 149.157564)"
TABL581,TABLE,HARRISON,TANAMI STREET NEIGHBOURHOOD PARK,"(-35.198347, 149.158015)"
TABL582,TABLE,HARRISON,TANAMI STREET NEIGHBOURHOOD PARK,"(-35.198329, 149.158036)"
SEAT3956,SEAT,HARRISON,CULTIVATION STREET PEDESTRIAN PARKLAND,"(-35.196038, 149.157172)"
SEAT3957,SEAT,HARRISON,CULTIVATION STREET PEDESTRIAN PARKLAND,"(-35.196272, 149.157194)"
SEAT3704,SEAT,HARRISON,TANAMI STREET NEIGHNOUROOD PARK,"(-35.199350, 149.160107)"
SEAT3705,SEAT,HARRISON,TANAMI STREET NEIGHBOURHOOD PARK,"(-35.199840, 149.160491)"
SEAT3702,SEAT,HARRISON,TANAMI STREET NEIGHBOURHOOD PARK,"(-35.199241, 149.159687)"
SEAT3703,SEAT,HARRISON,TANAMI STREET NEIGHBOURHOOD PARK,"(-35.199290, 149.159650)"
SEAT3804,SEAT,HARRISON,REDBANK STREET PEDESTRIAN PARKLAND,"(-35.188158, 149.153892)"
SEAT3805,SEAT,HARRISON,REDBANK STREET PEDESTRIAN PARKLAND,"(-35.188100, 149.153512)"
SEAT3838,SEAT,HARRISON,BUNGLE BUNGLE CRESCENT PEDESTRIAN PARKLAND,"(-35.206595, 149.150607)"
SEAT4121,SEAT,HARRISON,HELBY STREET PEDESTRIAN PARKLAND,"(-35.208351, 149.159988)"
SEAT4122,SEAT,HARRISON,TREPHINA STREET PEDESTRIAN PARKLAND,"(-35.208283, 149.160362)"
SEAT4123,SEAT,HARRISON,TREPHINA STREET PEDESTRIAN PARKLAND,"(-35.208082, 149.160693)"
SEAT4124,SEAT,HARRISON,HELBY STREET NEIGHBOURHOOD PARK,"(-35.208000, 149.160144)"
SEAT4125,SEAT,HARRISON,WELL STATION DRIVE PEDESTRIAN PARKLAND,"(-35.203091, 149.163805)"
SEAT4118,SEAT,HARRISON,ADVENTURE STREET NEIGHBOURHOOD PARK POND,"(-35.208812, 149.155241)"
SEAT4119,SEAT,HARRISON,ADVENTURE STREET NEIGHBOURHOOD PARK POND,"(-35.208767, 149.155405)"
SEAT4120,SEAT,HARRISON,ALBATROSS CRESCENT NEIGHBOURHOOD PARK,"(-35.206835, 149.157641)"
TABL577,TABLE,HARRISON,ERIC MAWSON STREET NEIGHBOURHOOD PARK,"(-35.203720, 149.152192)"
TABL578,TABLE,HARRISON,ERIC MAWSON STREET NEIGHBOURHOOD PARK,"(-35.203327, 149.152137)"
SEAT3278,SEAT,HARRISON,MOONLIGHT AVENUE NEIGHBOURHOOD PARK,"(-35.189074, 149.155873)"
SEAT3279,SEAT,HARRISON,MOONLIGHT AVENUE NEIGHBOURHOOD PARK,"(-35.189247, 149.155962)"
SEAT3933,SEAT,HARRISON,CULTIVATION STREET PEDESTRIAN PARKLAND,"(-35.196064, 149.159771)"
SEAT3934,SEAT,HARRISON,CULTIVATION STREET PEDESTRIAN PARKLAND,"(-35.195899, 149.159501)"
SEAT3689,SEAT,HARRISON,NULLARBOR AVENUE PEDESTRIAN PARKLAND,"(-35.201350, 149.157436)"
SEAT3690,SEAT,HARRISON,NULLARBOR AVENUE PEDESTRIAN PARKLAND,"(-35.201673, 149.157520)"
SEAT3691,SEAT,HARRISON,NULLARBOR AVENUE PEDESTRIAN PARKLAND,"(-35.201641, 149.156984)"
SEAT3692,SEAT,HARRISON,DRUMMER STREET PEDESTRIAN PARKLAND,"(-35.201077, 149.156159)"
SEAT3698,SEAT,HARRISON,TANAMI STREET NEIGHBOURHOOD PARK,"(-35.198070, 149.156780)"
SEAT3699,SEAT,HARRISON,TANAMI STREET NEIGHBOURHOOD PARK,"(-35.198034, 149.157690)"
SEAT3700,SEAT,HARRISON,TANAMI STREET NEIGHBOURHOOD PARK,"(-35.198551, 149.157507)"
SEAT3701,SEAT,HARRISON,TANAMI STREET NEIGHBOURHOOD PARK,"(-35.198516, 149.158153)"
SEAT3681,SEAT,HARRISON,EDWARD MAWSON STREET NEIGHBOURHOOD PARK,"(-35.203656, 149.151909)"
SEAT3682,SEAT,HARRISON,ERIC MAWSON STREET NEIGHBOURHOOD PARK,"(-35.204014, 149.152002)"
SEAT3683,SEAT,HARRISON,PEDESTRIAN PARKLAND,"(-35.206627, 149.150922)"
SEAT3693,SEAT,HARRISON,DRUMMER STREET PEDESTRIAN PARKLAND,"(-35.200044, 149.156908)"
SEAT3684,SEAT,HARRISON,TANAMI STREET NEIGHBOURHOOD PARK,"(-35.198153, 149.157187)"
SEAT3685,SEAT,HARRISON,TANAMI STREET NEIGHBOURHOOD PARK,"(-35.198164, 149.157279)"
SEAT3686,SEAT,HARRISON,TANAMI STREET NEIGHBOURHOOD PARK,"(-35.198122, 149.157389)"
SEAT3687,SEAT,HARRISON,TANAMI STREET NEIGHBOURHOOD PARK,"(-35.198104, 149.157480)"
TABL580,TABLE,HARRISON,TANAMI STREET NEIGHBOURHOOD PARK,"(-35.198591, 149.157958)"
TABL45,TABLE,HAWKER,MURRANJI STREET NEIGHBOURHOOD PARK,"(-35.246654, 149.032034)"
TABL46,TABLE,HAWKER,MURRANJI STREET NEIGHBOURHOOD PARK,"(-35.246771, 149.032186)"
TABL47,TABLE,HAWKER,MURRANJI STREET NEIGHBOURHOOD PARK,"(-35.246789, 149.032112)"
TABL48,TABLE,HAWKER,MURRANJI STREET NEIGHBOURHOOD PARK,"(-35.246790, 149.031473)"
TABL49,TABLE,HAWKER,MURRANJI STREET NEIGHBOURHOOD PARK,"(-35.246826, 149.031436)"
SEAT2331,SEAT,HAWKER,HAWKER SHOPPING CENTRE,"(-35.243431, 149.043785)"
SEAT2332,SEAT,HAWKER,HAWKER SHOPPING CENTRE,"(-35.243407, 149.043843)"
SEAT2333,SEAT,HAWKER,HAWKER SHOPPING CENTRE,"(-35.243356, 149.043767)"
SEAT2334,SEAT,HAWKER,HAWKER SHOPPING CENTRE,"(-35.243342, 149.043786)"
SEAT2335,SEAT,HAWKER,HAWKER SHOPPING CENTRE,"(-35.243383, 149.043806)"
SEAT2336,SEAT,HAWKER,HAWKER SHOPPING CENTRE,"(-35.243389, 149.043793)"
SEAT2325,SEAT,HAWKER,TANUMBIRINI STREET NEIGHBOURHOOD PARK,"(-35.246998, 149.030780)"
SEAT2328,SEAT,HAWKER,MURRANJI STREET NEIGHBOURHOOD PARK,"(-35.246802, 149.031779)"
SEAT2330,SEAT,HAWKER,HAWKER SHOPPING CENTRE,"(-35.243529, 149.043640)"
SEAT3522,SEAT,HAWKER,WALHALLOW STREET ROAD VERGE,"(-35.244270, 149.035684)"
SEAT3523,SEAT,HAWKER,WALHALLOW STREET ROAD VERGE,"(-35.243993, 149.035748)"
SEAT3532,SEAT,HAWKER,HAWKER SHOPPING CNETRE,"(-35.243603, 149.044096)"
SEAT3533,SEAT,HAWKER,HAWKER SHOPPING CNETRE,"(-35.243401, 149.044137)"
SEAT3534,SEAT,HAWKER,HAWKER SHOPPING CNETRE,"(-35.243060, 149.043663)"
SEAT3535,SEAT,HAWKER,HAWKER SHOPPING CNETRE,"(-35.243125, 149.043276)"
SEAT3536,SEAT,HAWKER,HAWKER SHOPPING CNETRE,"(-35.243493, 149.043362)"
SEAT3537,SEAT,HAWKER,HAWKER SHOPPING CNETRE,"(-35.243060, 149.043328)"
SEAT3538,SEAT,HAWKER,HAWKER SHOPPING CNETRE,"(-35.243040, 149.043355)"
SEAT3539,SEAT,HAWKER,HAWKER SHOPPING CNETRE,"(-35.243048, 149.043399)"
SEAT3540,SEAT,HAWKER,HAWKER SHOPPING CNETRE,"(-35.243072, 149.043420)"
SEAT2321,SEAT,HAWKER,ERLDUNDA CIRCUIT NEIGHBOURHOOD PARK,"(-35.251557, 149.039627)"
SEAT2322,SEAT,HAWKER,ANNINGIE PLACE PEDESTRIAN PARKLAND,"(-35.249249, 149.034290)"
SEAT2324,SEAT,HAWKER,TANUMBIRINI STREET NEIGHBOURHOOD PARK,"(-35.246945, 149.030217)"
SEAT4086,SEAT,HIGGINS,HIGGINS SHOPPING CENTRE,"(-35.231544, 149.027240)"
SEAT3114,SEAT,HIGGINS,BONIWELL STREET NEIGHBOURHOOD PARK,"(-35.232585, 149.030299)"
TABL421,TABLE,HIGGINS,HIGGINS SHOPPING CENTRE,"(-35.231234, 149.026956)"
TABL422,TABLE,HIGGINS,HIGGINS SHOPPING CENTRE,"(-35.231262, 149.026956)"
SEAT2341,SEAT,HIGGINS,"O""SULLIVAN STREET NEIGHBOURHOOD PARK","(-35.237479, 149.028811)"
SEAT2875,SEAT,HIGGINS,HIGGINS SHOPPING CENTRE,"(-35.231493, 149.027245)"
SEAT2344,SEAT,HIGGINS,RICH STREET NEIGHBOURHOOD PARK,"(-35.230210, 149.021441)"
SEAT2347,SEAT,HIGGINS,BRAZEL STREET PEDESTRIAN PARKLAND,"(-35.228060, 149.030158)"
SEAT2873,SEAT,HIGGINS,HIGGINS SHOPPING CENTRE,"(-35.231343, 149.027065)"
SEAT2874,SEAT,HIGGINS,HIGGINS SHOPPING CENTRE,"(-35.231352, 149.027158)"
SEAT2342,SEAT,HIGGINS,DE BAUN CRESCENT NEIGHBOURHOOD PARK,"(-35.235042, 149.024835)"
SEAT971,SEAT,HOLDER,HOLDER SHOPPING CENTRE,"(-35.336295, 149.044005)"
SEAT378,SEAT,HOLDER,DE GRAAFF STREET - NEIGHBOURHOOD PARK,"(-35.334562, 149.041504)"
SEAT980,SEAT,HOLDER,PEARSON STREET - NEIGHBOURHOOD PARK,"(-35.336930, 149.048843)"
SEAT379,SEAT,HOLDER,CALDER CRESCENT - NEIGHBOURHOOD PARK,"(-35.333945, 149.046542)"
SEAT972,SEAT,HOLDER,HOLDER SHOPPING CENTRE,"(-35.336585, 149.044524)"
SEAT975,SEAT,HOLDER,HOLDER SHOPPING CENTRE,"(-35.336575, 149.044496)"
SEAT974,SEAT,HOLDER,HOLDER SHOPPING CENTRE,"(-35.336586, 149.044463)"
SEAT973,SEAT,HOLDER,HOLDER SHOPPING CENTRE,"(-35.336694, 149.044341)"
SEAT976,SEAT,HOLDER,STAPYLTON STREET - NEIGHBOURHOOD PARK,"(-35.337007, 149.044565)"
SEAT3898,SEAT,HOLT,KELLERMAN CLOSE ROAD VERGE,"(-35.224949, 149.017787)"
SEAT3115,SEAT,HOLT,LIERAN PLACE NEIGHBOURHOOD PARK,"(-35.221010, 149.009769)"
TABL50,TABLE,HOLT,KIPPAX FAIR,"(-35.222268, 149.019114)"
TABL51,TABLE,HOLT,KIPPAX FAIR,"(-35.222403, 149.019193)"
SEAT3863,SEAT,HOLT,BEAUREPAIRE CRESCENT NEIGHBOURHOOD PARK,"(-35.221779, 149.012899)"
SEAT3864,SEAT,HOLT,BEAUREPAIRE CRESCENT NEIGHBOURHOOD PARK,"(-35.222215, 149.013458)"
SEAT3865,SEAT,HOLT,BEAUREPAIRE CRESCENT NEIGHBOURHOOD PARK,"(-35.222596, 149.013049)"
SEAT2367,SEAT,HOLT,KIPPAX FAIR,"(-35.222842, 149.019934)"
SEAT2368,SEAT,HOLT,KIPPAX FAIR,"(-35.222753, 149.019830)"
